1,2,0,0,202,36,7,22,2,1,202
0,4,33,107,32,11,7,27,2,4,32
0,2,33,165,44,11,3,19,1,1,44
0,3,29,217,36,7,3,15,1,2,36
0,3,24,153,91,15,5,21,2,3,91
1,2,0,0,326,41,2,14,1,1,326
0,4,35,137,60,9,2,11,1,4,60
1,4,24,106,74,20,10,40,1,5,74
1,4,31,91,34,13,7,18,1,5,34
1,2,19,74,148,25,9,44,2,1,148
1,2,0,0,192,30,5,19,1,1,192
0,2,0,0,71,15,3,7,1,1,71
1,4,25,96,95,19,12,76,4,7,95
1,3,14,91,71,28,9,20,1,3,71
0,4,26,93,32,18,14,25,1,7,32
0,4,37,235,44,7,3,21,1,3,44
0,4,32,128,39,12,7,27,1,4,39
0,4,32,99,34,12,7,14,1,4,34
1,4,19,57,119,25,7,27,2,6,119
1,2,0,0,242,40,3,11,1,1,242
0,4,25,126,62,19,4,14,1,3,62
1,3,18,96,156,26,7,32,2,2,156
1,3,23,121,146,21,9,55,2,2,146
1,3,4,22,279,38,7,40,1,2,279
0,3,2,10,47,7,3,21,3,2,47
0,4,31,115,31,13,9,17,1,5,31
0,2,0,0,99,13,4,27,1,1,99
1,4,20,96,91,24,15,52,1,9,91
1,2,9,29,163,35,9,37,1,2,163
1,2,0,0,342,43,4,30,1,1,342
1,3,15,52,158,29,8,24,2,2,158
0,3,16,119,51,9,4,23,1,2,51
0,4,33,93,52,11,5,27,1,5,52
1,4,11,32,181,33,10,45,3,4,181
1,2,0,0,107,27,6,15,1,1,107
1,4,25,106,66,19,4,13,1,4,66
1,2,0,0,324,43,2,12,1,1,324
0,2,0,0,142,18,2,14,1,1,142
0,4,34,130,37,10,6,24,1,5,37
0,4,39,144,25,5,3,16,1,4,25
0,3,32,146,37,12,9,30,1,3,37
1,4,30,102,35,14,8,17,1,5,35
1,3,14,47,146,30,7,20,1,5,146
1,3,18,102,137,26,10,49,2,2,137
0,2,0,0,86,13,4,32,2,1,86
1,2,0,0,325,41,1,8,1,1,325
0,4,31,146,55,13,6,27,1,3,55
0,3,2,10,47,16,7,9,2,2,47
1,4,22,64,95,22,11,32,3,6,95
1,3,13,70,188,31,7,28,1,2,188
0,4,29,163,84,15,8,36,2,4,84
0,2,0,0,127,17,3,15,1,1,127
0,4,41,155,14,3,3,14,2,4,14
0,2,26,101,71,18,8,25,2,1,71
1,3,22,81,99,22,8,25,1,3,99
0,3,24,82,12,7,5,10,1,3,12
1,2,15,71,203,29,8,48,1,1,203
0,4,39,235,31,5,3,15,1,3,31
1,2,15,113,129,29,8,15,1,3,129
1,4,31,131,64,13,7,32,2,3,64
1,3,26,120,63,18,5,16,1,2,63
1,4,27,72,54,17,8,36,1,7,54
1,3,2,8,117,30,10,36,1,3,117
0,4,34,131,32,10,5,16,2,3,32
1,2,0,0,213,36,6,32,3,1,213
1,3,17,76,196,27,7,42,3,3,196
0,3,37,248,11,2,1,5,1,2,11
0,2,0,0,140,18,2,14,1,1,140
1,3,15,57,151,29,9,35,1,4,151
1,2,0,0,279,39,2,15,1,1,279
0,2,0,0,116,18,6,20,1,1,116
0,4,37,128,42,7,6,37,1,4,42
1,2,15,65,197,29,10,49,1,3,197
0,3,23,89,22,7,5,20,2,2,22
0,4,23,114,69,21,8,24,1,4,69
0,4,30,136,37,14,9,28,1,5,37
1,3,4,24,204,37,12,25,1,4,204
0,2,0,0,136,17,3,24,1,1,136
0,2,0,0,111,17,5,26,1,1,111
1,3,24,120,107,20,7,27,2,3,107
1,4,34,92,38,10,9,33,4,6,38
0,3,26,95,57,17,7,29,3,3,57
0,4,36,141,32,8,6,26,1,4,32
1,2,28,126,79,16,8,41,4,1,79
0,2,0,0,100,14,3,18,1,1,100
1,2,3,19,266,41,2,12,1,1,266
0,4,36,126,42,8,4,26,1,4,42
1,3,17,100,132,27,13,40,3,4,132
0,4,40,122,10,4,4,10,1,3,10
0,4,29,120,40,15,11,25,1,5,40
1,4,27,94,44,17,8,23,1,6,44
1,3,15,65,191,29,6,36,1,3,191
0,3,19,113,91,25,6,9,1,2,91
1,2,27,124,82,17,10,50,3,1,82
1,4,24,94,46,20,12,29,1,7,46
1,4,15,68,145,29,10,51,1,3,145
0,3,26,109,57,18,15,45,1,4,57
1,2,0,0,237,36,6,34,1,1,237
0,4,28,118,47,16,14,38,2,7,47
1,4,26,79,58,18,6,18,1,6,58
1,4,15,79,109,29,18,76,1,7,109
1,4,18,102,95,26,18,73,1,9,95
1,3,25,92,87,19,9,36,2,2,87
1,2,13,56,177,31,9,34,1,2,177
0,2,0,0,122,21,4,16,1,1,122
1,3,1,6,206,41,3,11,1,2,206
0,4,30,196,88,14,4,24,1,4,88
1,2,5,16,147,39,11,38,1,2,147
0,2,0,0,107,15,3,17,1,1,107
1,2,0,0,181,38,11,41,1,1,181
1,3,21,81,87,23,11,34,1,4,87
0,4,38,147,26,6,2,12,1,5,26
1,3,14,87,116,17,7,37,2,2,116
1,4,20,87,92,24,9,33,1,5,92
1,2,0,0,325,41,1,8,1,1,325
1,2,0,0,269,42,4,10,2,1,269
1,4,7,47,226,37,10,67,1,4,226
1,4,20,80,113,24,13,49,3,3,113
1,2,0,0,342,43,3,22,1,1,342
0,4,37,113,16,7,4,11,1,3,16
1,2,0,0,247,37,4,14,1,1,247
1,4,14,63,148,30,7,26,2,3,148
1,2,3,13,227,41,4,17,1,1,227
0,2,0,0,133,21,3,9,1,1,133
1,2,4,25,191,40,6,17,1,2,191
1,4,28,117,58,16,12,47,3,5,58
0,2,0,0,100,18,5,16,1,1,100
1,4,28,156,73,16,5,18,1,5,73
1,3,11,48,148,33,6,17,1,2,148
0,3,24,135,104,20,5,22,2,2,104
1,4,29,104,52,15,10,34,2,5,52
0,4,31,101,34,13,12,32,1,3,34
1,2,0,0,202,35,6,22,2,1,202
1,4,26,132,71,18,11,55,1,4,71
1,2,0,0,120,22,6,30,1,1,120
1,4,28,90,34,16,7,20,1,3,34
1,3,3,18,104,27,5,16,1,2,104
1,2,0,0,189,26,5,30,1,1,189
0,3,1,3,22,4,2,11,2,2,22
0,2,18,77,66,26,8,19,2,2,66
1,2,1,6,248,43,4,21,1,1,248
0,2,0,0,105,19,4,17,1,1,105
0,4,31,125,37,13,11,35,1,5,37
1,4,21,65,96,23,10,35,1,4,96
0,4,33,146,56,11,4,17,2,4,56
1,4,21,116,109,23,13,46,1,5,109
1,2,20,81,116,24,6,35,2,1,116
0,4,30,196,88,14,4,24,1,4,88
1,4,18,81,101,26,15,46,1,9,101
1,2,0,0,181,34,10,44,3,1,181
0,4,29,75,34,15,9,17,1,3,34
0,4,32,93,31,12,9,24,3,6,31
0,2,0,0,111,17,5,26,1,1,111
1,4,16,76,141,28,16,88,2,5,141
1,4,28,147,77,16,7,44,1,4,77
0,4,32,110,40,12,6,26,3,7,40
1,2,2,13,313,42,4,29,1,2,313
0,4,29,90,34,15,7,16,1,3,34
0,3,22,103,96,22,7,12,1,2,96
1,4,26,74,94,18,9,43,1,4,94
1,4,16,104,111,28,12,54,1,3,111
0,2,0,0,53,11,4,13,1,1,53
0,3,24,130,119,20,7,31,1,3,119
0,3,27,134,113,17,4,18,1,2,113
0,2,28,91,69,16,5,16,1,1,69
0,4,34,162,15,10,10,15,2,7,15
0,3,27,115,111,17,4,25,1,2,111
0,4,32,119,24,12,9,20,2,6,24
1,2,0,0,198,33,7,14,1,1,198
1,4,18,61,103,26,11,36,1,5,103
1,2,25,118,79,19,8,31,4,1,79
1,4,26,127,103,18,6,29,1,3,103
1,2,23,89,134,21,6,32,3,1,134
0,4,36,122,35,8,8,35,2,3,35
0,4,31,111,38,13,9,30,2,4,38
1,4,30,98,34,14,7,22,1,3,34
1,2,25,92,128,19,5,24,2,1,128
1,4,14,67,113,30,12,40,2,3,113
1,4,22,99,98,22,12,64,1,3,98
1,4,17,48,127,27,10,32,2,3,127
1,2,0,0,222,29,5,33,1,1,222
0,4,32,113,32,12,8,22,3,6,32
1,4,16,76,141,28,16,92,2,5,141
0,4,32,193,81,12,4,23,1,4,81
1,3,3,12,71,29,7,10,1,2,71
0,2,0,0,64,11,6,32,2,1,64
0,2,0,0,91,16,4,15,1,1,91
1,4,19,61,95,25,13,41,3,7,95
0,4,41,207,10,3,2,5,1,5,10
0,3,23,93,30,8,5,25,2,2,30
1,2,10,75,170,34,9,20,1,3,170
0,2,0,0,24,6,4,13,1,1,24
0,2,0,0,88,19,6,18,1,1,88
0,4,30,121,57,14,7,40,1,4,57
1,2,4,21,278,40,6,30,1,2,278
1,4,21,78,72,23,9,24,3,6,72
0,3,29,219,29,13,3,9,1,2,29
0,4,35,115,37,9,5,15,1,4,37
1,4,30,103,34,14,11,28,1,5,34
1,2,10,36,191,34,10,51,1,2,191
0,3,17,123,48,8,2,10,1,2,48
1,2,0,0,298,39,1,4,1,1,298
0,4,33,106,30,11,11,30,2,5,30
1,3,25,82,80,19,7,24,2,3,80
0,3,16,88,26,9,6,21,1,2,26
1,4,33,90,38,11,6,14,3,5,38
1,2,18,46,96,26,10,20,1,2,96
1,3,6,24,115,21,10,34,4,2,115
1,4,30,112,48,14,7,24,2,4,48
0,4,34,86,28,10,6,15,3,6,28
0,2,23,96,68,21,8,19,2,2,68
1,4,31,85,34,13,6,20,1,4,34
1,2,10,47,219,34,9,35,2,3,219
0,4,28,97,38,16,15,37,1,7,38
1,4,15,47,139,29,8,21,2,6,139
1,2,19,74,116,25,6,30,1,1,116
1,2,0,0,151,30,9,42,1,1,151
0,2,28,157,44,16,7,18,1,1,44
0,4,35,142,26,9,4,11,1,6,26
0,4,33,122,33,11,8,26,2,3,33
1,3,16,105,122,28,13,34,2,4,122
1,4,10,55,170,34,15,62,1,6,170
0,2,0,0,56,10,4,23,1,1,56
1,2,20,88,135,24,6,25,2,1,135
1,3,15,97,108,16,6,37,1,2,108
1,4,21,81,103,23,16,73,3,8,103
0,4,20,108,67,24,7,26,1,4,67
1,2,4,21,297,40,2,16,1,1,297
0,3,19,67,31,8,6,22,2,2,31
1,4,23,106,58,21,17,49,1,7,58
0,4,24,94,44,20,7,14,1,7,44
0,3,29,145,36,15,6,19,1,2,36
0,4,33,115,35,11,6,21,1,4,35
0,4,25,95,39,19,8,20,1,5,39
1,2,0,0,280,41,7,29,1,1,280
1,4,26,113,56,18,7,17,2,6,56
0,2,0,0,116,16,3,16,1,1,116
0,2,0,0,26,6,4,18,2,1,26
1,2,0,0,254,35,7,30,1,1,254
1,4,8,45,196,36,9,46,1,3,196
1,2,0,0,237,38,6,20,1,1,237
1,4,32,109,26,12,11,25,2,6,26
1,3,7,25,115,20,10,42,4,2,115
1,4,25,81,62,19,5,23,1,5,62
0,4,30,107,30,14,6,17,1,6,30
0,4,31,154,38,13,5,18,2,6,38
1,3,25,117,95,19,10,36,2,4,95
1,2,0,0,239,38,4,17,1,1,239
0,2,0,0,42,9,5,25,1,1,42
1,4,24,70,34,20,10,14,1,6,34
0,2,0,0,37,9,7,27,3,1,37
1,4,24,100,104,20,13,66,2,8,104
1,4,25,69,73,19,9,33,2,6,73
1,2,0,0,192,30,5,28,1,1,192
0,2,0,0,94,14,3,11,1,1,94
1,4,9,34,172,35,8,37,1,4,172
1,4,17,77,154,27,9,52,1,3,154
1,3,6,29,54,23,4,16,1,2,54
0,2,0,0,107,16,6,34,1,1,107
0,2,0,0,135,19,3,7,1,1,135
0,4,32,102,37,12,6,25,1,3,37
1,3,12,51,151,32,10,29,1,5,151
0,2,0,0,42,18,5,14,1,1,42
1,4,22,93,86,22,11,33,1,4,86
0,4,41,251,10,3,2,9,1,3,10
1,4,23,111,86,21,14,54,1,5,86
0,2,19,70,71,25,12,21,1,4,71
0,2,0,0,92,13,4,21,1,1,92
0,2,33,170,69,11,5,21,2,1,69
0,4,36,126,42,8,4,26,1,4,42
1,4,27,98,43,17,8,23,1,5,43
0,4,31,140,67,13,6,24,3,3,67
1,4,25,111,81,19,9,30,1,5,81
1,4,24,75,60,20,12,34,3,9,60
0,4,33,204,75,11,3,11,1,4,75
0,2,0,0,100,18,5,16,1,1,100
1,4,6,37,258,38,11,74,1,4,258
1,3,2,8,117,31,11,36,1,3,117
0,3,13,66,53,30,8,14,1,3,53
0,4,31,101,34,13,6,20,1,3,34
1,2,0,0,181,39,9,33,1,1,181
0,2,25,163,86,19,4,13,1,1,86
1,2,0,0,160,33,9,13,1,1,160
0,4,23,108,64,21,9,25,1,5,64
0,4,32,126,43,12,9,30,2,4,43
0,4,31,180,42,13,7,25,2,5,42
0,2,26,192,92,18,4,19,1,1,92
0,3,30,166,74,14,5,20,1,3,74
1,3,2,8,117,29,9,36,1,3,117
1,3,12,56,121,32,16,50,2,6,121
0,2,0,0,135,24,7,13,1,1,135
0,4,27,93,33,17,11,24,1,4,33
1,4,21,58,89,23,11,42,3,7,89
1,2,0,0,259,41,5,29,2,1,259
1,2,4,14,279,40,3,18,2,1,279
1,3,15,64,204,29,6,35,2,3,204
0,4,25,127,84,19,9,55,1,5,84
0,2,0,0,90,12,3,19,1,1,90
1,3,13,77,148,31,15,52,2,5,148
1,3,10,49,189,34,4,17,1,2,189
0,3,29,131,37,15,11,20,1,5,37
0,4,31,125,53,13,5,25,2,3,53
1,3,16,50,146,28,5,18,1,4,146
1,3,9,39,208,35,9,41,1,4,208
1,2,0,0,342,43,3,22,1,1,342
0,3,27,115,111,17,4,24,1,2,111
1,2,15,55,170,29,6,27,2,1,170
0,4,30,99,43,14,5,16,2,4,43
0,4,34,104,33,10,8,29,1,4,33
0,3,23,89,22,8,6,20,2,2,22
1,4,24,78,58,20,5,14,1,5,58
1,3,1,7,226,37,4,16,1,2,226
0,4,28,100,40,16,13,30,1,9,40
0,2,0,0,136,18,2,9,1,1,136
1,4,21,65,96,23,10,35,1,4,96
0,3,29,139,27,15,8,13,1,2,27
0,4,33,98,24,11,6,19,1,4,24
1,2,15,56,161,29,9,43,3,1,161
0,4,30,196,88,14,4,24,1,4,88
1,4,28,147,77,16,7,44,1,4,77
1,4,27,108,78,17,9,40,3,6,78
1,3,6,27,186,38,10,28,1,4,186
1,2,15,56,192,29,9,52,2,1,192
1,4,35,107,29,9,5,13,2,4,29
1,3,12,47,169,32,12,51,3,3,169
1,2,3,13,188,41,6,17,1,1,188
1,2,3,9,173,41,5,7,1,2,173
1,3,22,113,103,22,10,34,1,3,103
1,3,6,22,302,38,6,46,1,3,302
1,3,9,34,122,27,15,73,1,2,122
1,3,3,15,250,41,5,21,1,2,250
1,2,0,0,156,31,9,25,1,1,156
0,4,25,91,38,19,16,33,1,9,38
0,3,28,157,46,16,7,29,1,4,46
1,3,5,19,113,34,12,20,1,3,113
1,2,0,0,275,39,5,30,1,1,275
0,2,31,138,53,13,4,17,1,1,53
0,2,0,0,91,13,5,36,1,1,91
1,4,25,123,112,19,11,68,2,4,112
0,4,30,104,25,14,12,23,2,4,25
1,4,24,92,101,20,9,40,1,7,101
1,3,8,37,187,36,11,30,3,4,187
1,4,20,74,84,24,5,21,1,6,84
0,4,27,103,49,17,13,35,1,4,49
0,2,0,0,128,16,4,32,1,1,128
1,2,4,16,109,40,10,15,1,2,109
0,4,39,167,22,5,5,22,2,4,22
0,2,40,320,16,4,1,7,1,1,16
1,2,0,0,108,25,7,24,1,1,108
0,4,37,174,29,7,7,29,4,5,29
1,3,3,16,253,39,5,31,1,2,253
1,2,0,0,221,39,8,41,2,1,221
0,4,34,100,35,10,4,8,2,4,35
0,4,33,193,86,11,3,22,1,4,86
0,4,34,102,34,10,5,20,1,3,34
1,2,16,49,157,28,5,15,1,1,157
0,3,37,229,31,7,4,13,2,3,31
1,2,11,61,116,33,6,15,1,1,116
1,2,0,0,206,30,5,17,1,1,206
0,4,31,136,61,13,8,39,1,4,61
0,4,30,140,36,14,11,28,2,3,36
1,3,9,52,162,23,2,11,1,2,162
0,2,0,0,104,14,5,37,1,1,104
1,4,23,96,113,21,6,31,1,5,113
1,2,17,74,136,27,11,23,1,2,136
1,3,22,100,69,22,5,15,1,2,69
1,4,22,76,63,22,11,26,2,6,63
1,2,7,25,109,37,12,29,2,3,109
1,2,0,0,204,29,4,20,1,1,204
1,4,31,122,56,13,4,19,2,6,56
1,4,32,97,42,12,10,35,4,8,42
1,2,22,73,111,22,9,50,4,1,111
1,2,2,10,307,42,7,53,1,1,307
1,2,15,112,162,29,4,16,1,1,162
1,4,23,99,89,21,6,12,1,4,89
1,2,12,37,144,32,12,42,2,2,144
1,2,0,0,175,35,12,48,1,1,175
1,4,21,84,94,23,8,24,1,5,94
1,4,22,80,92,22,9,35,3,4,92
0,3,32,165,70,12,5,24,1,3,70
1,2,15,93,85,29,5,7,1,1,85
0,4,28,112,45,16,4,14,1,3,45
1,2,5,35,231,39,5,31,1,2,231
1,4,12,78,111,32,10,40,1,5,111
1,2,15,112,162,29,4,19,1,1,162
1,2,5,16,147,39,11,38,1,2,147
1,2,0,0,189,26,5,30,1,1,189
1,4,24,105,105,20,4,17,1,5,105
0,4,38,248,32,6,3,17,1,3,32
1,2,12,50,219,32,7,35,3,1,219
0,2,0,0,100,19,5,15,1,1,100
0,2,0,0,100,24,8,23,1,1,100
1,3,15,64,204,29,6,35,2,3,204
1,4,25,108,104,19,4,17,1,3,104
1,2,1,6,248,43,4,18,1,1,248
1,3,15,59,80,29,11,16,1,6,80
0,4,29,90,34,15,10,29,1,5,34
1,2,9,45,184,35,12,37,3,3,184
0,4,29,96,28,15,13,23,2,7,28
1,2,0,0,304,38,5,40,1,1,304
0,2,33,170,69,11,5,21,2,1,69
1,4,32,95,34,12,8,30,1,4,34
0,2,0,0,100,18,5,13,1,1,100
0,4,35,129,19,9,7,15,2,7,19
0,4,32,147,42,12,9,37,1,4,42
0,3,30,146,39,14,11,33,2,4,39
0,3,33,196,41,10,4,22,1,2,41
1,2,0,0,202,30,8,33,1,1,202
1,4,18,77,96,26,10,36,2,5,96
1,4,26,94,54,18,16,47,2,5,54
0,2,0,0,115,21,6,14,1,1,115
0,4,43,233,4,1,1,4,1,5,4
0,2,0,0,95,16,7,37,1,1,95
0,3,35,167,27,9,6,22,1,2,27
1,2,0,0,302,43,4,14,1,1,302
0,4,33,127,21,11,8,14,1,6,21
0,2,0,0,45,13,5,23,2,1,45
1,4,23,101,68,21,8,29,1,6,68
0,4,27,102,39,17,8,22,1,4,39
0,3,16,120,48,9,2,13,1,3,48
1,4,16,69,131,28,9,38,3,4,131
0,2,24,91,68,20,14,48,2,3,68
0,2,40,232,10,4,3,9,2,1,10
1,4,36,129,35,8,3,14,1,3,35
0,3,27,152,118,17,5,29,1,2,118
0,3,18,78,57,25,6,23,1,3,57
1,2,1,4,288,43,2,11,1,1,288
0,3,38,217,36,6,3,13,1,3,36
0,3,17,72,64,14,5,17,3,4,64
1,4,36,98,39,8,3,17,1,6,39
0,2,0,0,136,17,3,24,1,1,136
1,3,21,64,94,23,14,48,1,5,94
1,2,14,38,151,30,10,47,2,1,151
0,4,25,77,34,19,8,15,1,5,34
0,2,36,179,31,8,5,17,1,2,31
1,2,13,53,184,31,9,40,4,1,184
1,3,18,85,129,26,8,33,1,3,129
1,3,14,63,63,18,10,38,3,3,63
0,4,29,131,37,15,13,32,4,5,37
0,4,30,97,28,14,12,23,2,6,28
1,2,10,44,218,34,11,43,1,5,218
1,4,31,123,53,13,3,12,1,3,53
0,4,27,110,48,17,12,40,1,5,48
0,4,37,169,34,7,5,27,1,3,34
1,3,19,91,143,25,7,32,2,2,143
1,2,0,0,222,29,5,33,1,1,222
0,4,42,141,4,2,2,4,1,5,4
1,4,24,90,55,20,12,38,2,8,55
1,2,0,0,127,29,9,38,2,1,127
1,3,10,48,163,34,6,32,1,2,163
1,4,24,105,105,20,4,17,1,5,105
1,4,9,48,198,35,13,61,1,5,198
0,3,29,120,61,15,6,10,1,3,61
1,4,26,78,63,18,8,32,1,6,63
1,2,0,0,145,22,4,22,1,1,145
1,2,0,0,124,23,5,17,1,1,124
1,3,11,54,94,25,9,35,1,5,94
0,4,37,131,21,7,7,21,3,7,21
1,4,37,145,45,7,3,22,1,7,45
0,2,0,0,32,5,3,16,1,1,32
0,4,33,204,75,11,3,11,1,4,75
1,3,30,111,82,14,5,27,2,2,82
1,4,26,140,113,18,6,26,2,5,113
1,4,25,87,57,19,10,29,2,6,57
1,2,0,0,157,23,4,24,1,1,157
0,2,39,231,10,5,3,8,2,1,10
0,2,26,82,71,18,8,30,2,2,71
1,2,13,45,162,31,7,25,3,1,162
0,2,0,0,133,18,2,8,1,1,133
0,2,0,0,118,25,5,14,1,1,118
1,3,5,26,210,38,10,33,1,4,210
1,4,17,58,95,27,15,43,2,7,95
0,3,27,138,8,2,2,8,1,2,8
0,3,28,145,35,16,8,19,1,3,35
1,2,14,59,147,30,5,20,1,1,147
1,4,24,81,48,20,9,18,2,4,48
1,3,3,15,250,41,5,21,1,2,250
0,4,35,145,45,9,2,6,1,6,45
0,2,0,0,121,17,3,23,1,1,121
1,4,17,51,139,27,7,22,2,6,139
0,4,28,105,35,16,8,16,1,7,35
1,2,0,0,228,42,3,6,1,1,228
1,4,28,162,90,16,4,25,1,4,90
1,4,28,114,81,16,7,28,1,4,81
1,2,19,74,116,25,6,30,1,1,116
1,3,8,34,167,36,14,25,3,6,167
1,4,26,99,34,18,4,12,1,3,34
1,2,0,0,326,41,2,14,1,1,326
0,2,0,0,4,2,2,4,2,1,4
0,4,29,138,59,15,5,12,1,7,59
1,3,3,18,104,22,6,32,1,2,104
1,4,25,92,45,19,10,31,1,4,45
0,2,0,0,107,15,3,16,1,1,107
0,4,26,129,37,18,11,26,1,5,37
1,4,20,79,50,24,11,30,1,7,50
1,2,0,0,147,22,5,21,1,1,147
1,4,19,108,191,25,7,47,1,3,191
0,4,30,95,34,14,7,14,1,3,34
0,3,36,160,36,8,5,22,2,3,36
1,4,22,110,86,22,15,54,1,5,86
1,3,15,70,202,29,7,41,2,3,202
0,4,38,180,21,6,6,21,1,5,21
0,4,34,162,53,10,3,8,1,4,53
1,2,5,31,277,39,9,45,1,4,277
0,4,34,179,75,10,4,30,2,5,75
0,4,26,85,34,18,10,16,1,4,34
0,3,27,110,64,17,6,28,1,3,64
0,4,31,128,40,13,7,23,1,3,40
1,1,0,0,307,44,0,0,1,0,307
1,4,26,97,43,18,11,31,1,8,43
1,2,11,43,240,33,5,34,3,2,240
0,4,37,169,34,7,5,22,1,3,34
1,4,21,66,63,23,10,28,1,6,63
1,3,5,16,169,37,12,51,2,4,169
0,4,32,102,25,12,11,24,2,6,25
0,2,0,0,145,20,4,21,2,1,145
1,4,32,106,35,12,8,19,1,5,35
1,3,14,63,204,30,6,34,2,2,204
1,4,25,78,58,19,7,18,1,6,58
0,4,38,132,32,6,2,11,1,3,32
0,2,0,0,116,21,5,23,1,1,116
1,4,30,105,44,14,9,33,1,6,44
1,2,10,36,191,34,10,51,1,2,191
0,2,0,0,100,20,5,19,1,1,100
0,3,25,106,33,19,9,16,1,3,33
1,2,5,38,258,39,5,21,1,2,258
0,4,41,130,12,3,3,12,3,3,12
0,3,29,140,37,15,11,29,1,4,37
1,2,0,0,148,21,6,36,1,1,148
1,2,0,0,181,32,9,45,3,1,181
1,4,12,65,127,32,12,39,2,5,127
1,3,14,66,83,25,7,18,2,3,83
0,4,27,131,84,17,8,56,1,4,84
1,2,0,0,141,32,4,19,1,1,141
1,4,15,51,108,29,11,39,1,6,108
0,4,29,114,29,15,12,26,1,4,29
1,3,18,88,143,26,8,37,2,2,143
1,2,0,0,174,30,8,23,1,1,174
1,4,7,31,131,37,6,12,2,4,131
1,2,0,0,100,33,12,31,1,1,100
1,3,19,90,120,25,10,34,1,4,120
0,4,32,123,41,12,5,20,3,3,41
1,2,0,0,179,26,6,32,1,1,179
0,4,33,126,28,11,9,26,2,4,28
1,2,14,54,104,30,13,37,1,4,104
0,4,35,110,16,9,7,13,2,7,16
0,3,29,107,7,2,2,7,1,2,7
1,4,26,123,90,18,5,20,2,4,90
1,4,25,89,74,19,9,34,1,6,74
1,3,15,88,116,16,6,37,2,3,116
1,4,19,62,96,25,11,36,1,4,96
1,3,24,94,136,20,9,51,3,3,136
1,2,0,0,94,29,9,35,1,1,94
0,4,35,126,31,9,5,22,1,3,31
0,3,29,180,82,12,4,25,1,2,82
1,4,23,75,58,21,9,18,1,8,58
1,3,17,57,142,27,5,18,2,3,142
1,3,6,30,122,36,9,35,1,4,122
1,3,20,94,86,24,10,21,1,4,86
1,4,28,87,45,16,12,30,2,6,45
1,4,25,88,98,19,10,41,5,3,98
0,3,30,147,36,14,6,21,1,2,36
0,4,34,179,75,10,4,30,2,5,75
1,4,29,102,44,15,6,23,1,4,44
0,3,21,125,117,23,9,28,1,4,117
1,4,33,111,35,11,6,16,1,6,35
0,3,22,86,57,21,8,33,1,3,57
1,4,14,80,92,30,16,54,1,7,92
0,4,31,92,34,13,6,19,1,4,34
0,2,23,97,68,21,11,40,1,2,68
1,4,25,92,50,19,9,35,1,6,50
1,3,22,88,110,22,6,26,2,3,110
0,3,20,93,23,13,6,12,1,3,23
1,4,25,107,90,19,5,18,2,4,90
1,3,13,85,161,31,8,29,1,4,161
0,3,36,160,36,8,5,17,2,3,36
1,3,11,58,120,30,7,25,1,2,120
0,3,19,121,104,25,8,23,1,3,104
1,2,16,97,79,28,12,22,2,4,79
0,3,22,147,112,22,8,28,1,5,112
0,3,34,157,21,10,8,19,1,5,21
0,4,42,222,4,2,2,4,1,8,4
0,3,38,175,10,6,5,9,1,5,10
0,4,34,100,34,10,4,14,1,4,34
0,3,28,164,42,7,4,21,2,2,42
0,4,29,105,28,15,12,24,2,5,28
0,4,33,108,35,11,4,19,2,4,35
0,2,0,0,142,18,2,14,1,1,142
1,4,13,95,191,31,12,41,1,5,191
1,2,4,24,186,40,6,12,1,2,186
1,3,3,11,125,22,10,55,2,2,125
1,4,31,117,59,13,10,45,2,3,59
0,4,29,97,34,15,13,30,1,4,34
0,3,35,165,59,9,4,22,1,4,59
1,3,8,27,225,33,8,36,1,2,225
0,2,0,0,71,11,3,22,1,1,71
1,3,1,8,141,35,12,36,1,2,141
0,4,34,132,34,10,7,29,1,4,34
0,2,0,0,30,8,3,9,2,1,30
0,4,36,117,23,8,8,23,2,6,23
1,4,21,97,89,23,10,37,1,6,89
1,4,37,110,29,7,5,23,2,3,29
1,2,0,0,280,39,6,27,1,1,280
1,3,20,103,95,24,13,34,1,4,95
1,2,0,0,326,41,1,6,1,1,326
1,3,14,52,169,30,12,58,4,2,169
0,2,0,0,83,12,4,24,1,1,83
0,4,39,152,14,5,5,14,1,4,14
1,2,0,0,239,37,3,13,1,1,239
0,2,0,0,128,16,4,32,1,1,128
0,4,26,84,46,18,12,36,2,5,46
0,2,0,0,83,16,4,10,1,1,83
0,4,32,84,34,12,6,18,1,3,34
1,4,20,58,119,24,8,31,2,5,119
1,2,0,0,100,26,6,21,1,1,100
0,2,29,183,87,15,4,18,1,1,87
0,4,32,134,62,12,4,23,1,3,62
0,2,35,247,33,9,7,17,1,2,33
1,2,0,0,228,39,6,34,3,1,228
1,3,3,18,104,22,6,32,1,2,104
1,4,26,112,49,18,5,20,1,5,49
1,2,0,0,210,38,3,11,1,1,210
1,3,18,82,106,26,12,33,1,4,106
0,3,23,140,102,21,5,29,1,3,102
1,2,0,0,117,34,7,12,1,1,117
0,2,41,285,21,3,2,13,2,1,21
0,4,33,206,45,11,3,14,1,3,45
0,2,13,76,76,31,6,14,1,2,76
0,4,28,79,29,16,8,13,1,4,29
0,4,32,94,34,12,5,19,1,4,34
1,3,3,12,209,41,5,14,1,2,209
1,4,16,102,191,28,9,41,1,4,191
1,2,0,0,113,22,4,15,1,1,113
0,2,0,0,122,19,5,27,1,1,122
0,3,16,76,30,20,11,16,1,2,30
0,2,28,142,51,16,6,13,1,1,51
